business_id,categories,name,review_count
IraPoq6RFLTX9KCuT0UsGw,"[Active Life, Tennis, Swimming Pools, Beaches]",The Edgewood Club,3.0
qABKRj1ggJmtvrL9FMFtuA,"[Health & Medical, Dentists, General Dentistry]","Gleason Paul J, DMD",6.0
h3la53L9-OX_HlfeAySh0Q,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",Applebee's,14.0
eXWCtwGcaJgMz6WRNR9Beg,"[Automotive, Gas & Service Stations]",Bp Oil Company,3.0
1vQLTKwmcmZXtNzfKEvMmA,"[Sushi Bars, Japanese, Restaurants]",Benihana,52.0
hhNlQWaKqGbMPoeZHoL-IQ,"[Mexican, Tex-Mex, Restaurants]",Mad Mex - South Hills,94.0
YsfWJDvLXiY8xbP9r9qK1A,"[Department Stores, Fashion, Shopping]",Marshalls Department Store,3.0
GEw1pLdbMlJecvQkKBIgSw,"[Italian, Pizza, Chicken Wings, Restaurants]",Pizza Hut,3.0
EiKoZpEcjG1B_r8G9laAxg,"[Kitchen & Bath, Shopping, Home & Garden]",Crate,6.0
tRhwP2jCg_lI1BrjdscNbw,"[Food, Beer, Wine & Spirits]",Crouse Wayne Beer Distributor,4.0
QP145N91uOwoacl_sOKJOA,"[Sporting Goods, Shopping]",Perani's Hockey World,3.0
zvqxmVZgJ0XpJfb1Xn5jKQ,"[Food, Grocery]",Giant Eagle,10.0
Pw-3oiOq1uaFJkkZXQsUYA,"[Hardware Stores, Shopping, Home & Garden]",Greentree Hardware,3.0
SgQYRICpMdWCmY7wM2Cmcw,"[American (Traditional), Restaurants]",Max & Erma's,20.0
FUZnJQbb0tHit2U6wFkAIw,"[Local Services, Dry Cleaning & Laundry]",Model Cleaners,3.0
TWjJpG5TqzVfJb7WeLUvMw,"[Oil Change Stations, Automotive]",Jiffy Lube,6.0
b_9N-v-me-QavqDVKQPVJQ,"[Tires, Automotive, Shopping, Battery Stores]",National Tire & Battery,8.0
m0QsJDntW1MrWCxBVFwuAg,"[Burgers, Fast Food, Restaurants]",Wendy's,6.0
uwiD9jxs09xxXG0by_xKuA,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Bruegger's Bagels,8.0
hlSa9ub3MC8LVEq6zDvbew,"[Hair Salons, Beauty & Spas]",Supercuts,3.0
mrbfnIXD5U4pMxuZgKedOw,"[Chinese, Restaurants]",Sichuan House Chinese Restaurant,3.0
Jd8K50KHpbEkFahza0hxzg,"[Hair Salons, Beauty & Spas]",BoRics Hair Care,3.0
f0eAe5PZMy_MEvxEEBYAcQ,"[Food, Coffee & Tea]",Starbucks,8.0
sNmQJQWEVGheCnw5Tf4Phg,"[Soup, Sandwiches, Salad, Restaurants]",Panera Bread,18.0
CRbJsmtUwbw-7lz7leO1_A,"[Sporting Goods, Shopping]",Phil's Archery Supplies,3.0
36a2h_kADYEoBOr3rtaj1Q,"[Hotels & Travel, Tours]",Three Rivers Regatta,5.0
5ZpDHlbrFAVYOixUhmrngA,[],Highfield Open Mri,3.0
vLZB2-6HJnbMVCoGO_8zrg,"[Flowers & Gifts, Shopping, Florists]",Greentree Florist & Boutique,3.0
jrSGpWnVJy8jqgN6XSC7Nw,"[Italian, American (New), Seafood, Restaurants]",Aracri's Greentree Inn,15.0
zd0JfP0kT-6nnrXCC2KN5Q,"[Tree Services, Home Services]",Hellmann's Tree Service,3.0
EtnMSBRlMQWrdTla-jz9RA,"[Bars, American (Traditional), Nightlife, Restaurants]",Tramp's Restaurant,4.0
KZXtzoI84iI1CEcAnD7OPA,"[Italian, Pizza, Restaurants]",Vincent's of Greentree,52.0
zhQzX3CxM0tdBXwGUWmxGA,"[Bakeries, Food, Donuts]",Better-Maid Donut,32.0
7Q2eP_xd--kZQkSpId_N6Q,[],Pennsylvania Turnpike Comm,4.0
c1ixeRdwTvNt6YLew-sSCg,"[Shopping Centers, Shopping]",Parkway Center Mall,6.0
AJiwOb0s5zpYu0NW7Jvrpg,"[Hotels & Travel, Event Planning & Services, Hotels]",Best Western - Parkway Center Inn,13.0
zpNGtjBlIkDq_PLGSCPlAg,"[Bars, Salad, Wine Bars, Nightlife, Italian, Restaurants]",Olive Garden Italian Restaurant,29.0
chDzLfj8CqvsJq4wzW1ZqQ,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",Holiday Inn Express & Suites Pittsburgh West - Greentree,17.0
Ml6Up5SH9GbJQ8oyIJsj_g,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",Clarion Hotel,16.0
DoYxKG-rf-PQn-kRcktfeQ,"[Doctors, Health & Medical, Internal Medicine]",Greentree Medical Assocs,3.0
ZS7-I04iDm4oRP_GJsJqrA,"[Event Planning & Services, American (Traditional), Caterers, Comfort Food, Restaurants]",Boston Market,9.0
xSYGuHecEWP7At0HYbO5Jg,"[Food, Bagels]",Einstein Bros Bagels,14.0
7ijQJV72aBrEoJCtTBCHxw,"[Food, Coffee & Tea]",Starbucks,20.0
5dTp7_eChd1rO0Js7xSiRg,"[Local Services, Sewing & Alterations]",Kelley's Tailoring & Custom Design,3.0
OmpbTu4deR3ByOo7btTTZw,"[Beauty & Spas, Nail Salons]",Princess Nails,9.0
ih6d7hBWss05xXWUznuFaw,"[Hair Salons, Beauty & Spas]",MCN Salon,99.0
oH-N5ONrsWK8jWuq8p653w,"[Beauty & Spas, Nail Salons]",Kenny's Nail Center,19.0
1wtfowSdeofDBLrW3P7m5Q,"[Home Services, Real Estate, Apartments]",Penn-Garrison,3.0
FtjvnLhh51ZBYEpKAARaFQ,"[American (New), Restaurants]",Soho,94.0
z4cCguoHdU48pj6sXMIzqg,"[Seafood, Restaurants]",Original Fish Market,76.0
mbKM8aLB3H7BCEGbQspPFw,"[Event Planning & Services, Caterers]",Opening Night Caterers,4.0
sbTF0cLKZH6_BP8BLARVDg,"[Tapas Bars, Bars, Nightlife, Restaurants]",Bossa Nova,29.0
OxIeMVcop5oxBUWANi-1Rw,"[Bars, Cocktail Bars, Nightlife, Lounges, American (New), Restaurants]",Olive or Twist,202.0
imzKM9-mgN1Yk_RIXx3IgA,"[Food, Ethnic Food, Specialty Food, Restaurants, Italian]",Sunseri Jimmy & Nino,27.0
1n0n_-Iz0e3iVpH8sereiA,"[Hotels & Travel, Public Transportation, Transportation]",Port Authority of Allegheny County,44.0
3kl25XEmET3SM-6jIa9-MQ,"[Churches, Religious Organizations]",St Mary of Mercy Church,3.0
IEHaU93HpEbdUO4z4bKzDw,"[American (Traditional), Restaurants]",Jo Jo's Restaurant,18.0
9D4PMia-8WqCYXnr7TM0Pw,"[Food, Grocery]",Labad's,20.0
06SQoq5EV4XAY-yKrEtCQg,"[Hotels & Travel, Car Rental]",Avis Rent A Car,8.0
Jj7EE1vPUaKHykA7WzlIew,"[Shopping, Wholesale Stores]",Penn Fixture & Supply Co,5.0
NeUf9FyCCIN4MEseNyqkXQ,"[Bars, Restaurants, Nightlife, American (New), Sports Bars, Sandwiches]",Primanti Bros.,463.0
JcP-IIrZkW_Yyv4a0yLRCw,"[Pizza, Italian, Sandwiches, Restaurants]",Monte Cello's Downtown,10.0
4LcFKTr6Ah87VcxW2z5e6w,"[Burgers, Fast Food, Restaurants]",McDonald's,7.0
buVALudg30kgkDusqB3yJw,"[Food, Grocery, Mexican, Restaurants]",Reyna Foods,88.0
wHi8ODv7TGmeUB02XoX-mA,"[Seafood, Restaurants]",Roland's Seafood Grill,219.0
4tMGXYHN_0o0B6mnuYHhmg,"[Men's Clothing, Fashion, Shopping]",Jos A Bank,5.0
J7I85lTCEGr9-qp6AXPUjQ,"[Food, Coffee & Tea]",Nicholas Coffee,66.0
WXpi9z1bqF9raZSW8z70Ow,"[Greek, Mediterranean, Restaurants]",Salonika Gyros,44.0
WV2OClFHiG0_obPY559cKA,"[Shopping, Drugstores]",Cvs/Pharmacy,3.0
j7kgLc4Uys_sb-H7_Velcg,"[Delis, Restaurants, Event Planning & Services, Caterers]",Brown Bag Delis,5.0
DhDNNHZtaBxYNSqJz64ixg,"[Restaurants, Italian]",La Gondola Pizzeria & Restaurant,29.0
PxP19Rb88OQKiSMl2oWNsg,"[Greek, Mediterranean, Middle Eastern, Restaurants]",Christos Mediterranean Grille,71.0
9mwShpTgZofOujt4JfyGmw,"[Restaurants, Italian]",Spaghetti Warehouse,97.0
IXBN4eEqgNNGFA15xCTMgQ,"[Hair Salons, Barbers, Hair Removal, Hair Stylists, Beauty & Spas]",Hair By Design,5.0
porUqRPcw8GoTSvZoMH0ag,"[Arts & Entertainment, Art Galleries, Shopping]",Society For Contemporary Craft,6.0
90Fqfzd8zD9AuuNBSv9lAg,"[American (Traditional), Restaurants]",Morton's The Steakhouse,68.0
DHAq_WmQwjk7gviKXwqnjg,"[Food, Grocery]",New Sambok Oriental Foods,19.0
pfS0Bd-sXZyMNr73kJPeaw,"[Cafeteria, Restaurants]",Gateway Center Cafeteria,4.0
gX96CYY9T3K-jiippnnXDA,"[Doctors, Shopping, Optometrists, Ophthalmologists, Health & Medical, Eyewear & Opticians]",America's Best Contacts & Eyeglasses,7.0
shrMOQmX_SX-KualwYoAzA,"[Bakeries, Food]",Au Bon Pain Co,7.0
BdTRQw4z-bxVfDlv-JSb7g,"[Real Estate Services, Home Services, Real Estate]",The Pennsylvanian Apartments,4.0
lRM-3Fwp3RkK-wecxO8P8w,"[Women's Clothing, Men's Clothing, Fashion, Shopping]",Saks Fifth Avenue,6.0
cWe1Xoczmj2vD5h6BOrZYg,"[Cards & Stationery, Arts & Crafts, Flowers & Gifts, Shopping, Event Planning & Services]",Weldins,9.0
KEzIorUdFjqCuxbRxKPghA,"[Pizza, Restaurants]",Mamma Lucia Pizza,9.0
f0lx8pPqhcMUCJgURzMUSw,"[Arts & Entertainment, Performing Arts, Event Planning & Services, Venues & Event Spaces]",Pittsburgh Opera,6.0
EU-V1LuPB3hoJCgk3FMg9w,"[Hotels & Travel, Airport Shuttles, Limos, Transportation]",Elite Coach Limousine,3.0
pvGT62T6Ci1LKOS9DL42pg,"[Sandwiches, Restaurants]",Peppi's,24.0
SWzCFTM7KHc-MncD6xxOYQ,"[Food, Coffee & Tea]",La Prima Espresso Co,88.0
FsY-8nYOCXyj9FoVxbjzTQ,"[Bars, Gay Bars, Nightlife]",Pegasus Lounge,6.0
_JFJMiT1xo4A-F0LiG_0WQ,"[Hair Salons, Beauty & Spas, Hair Removal, Nail Salons]",Cardamone's Salon,28.0
aqNwplp89UTe8dfGXj_yKA,"[Local Services, Arts & Entertainment, Performing Arts, Community Service/Non-Profit]",Pittsburgh CLO,20.0
DAOt75CziuEyRyEH2hQ2JQ,"[Food, Coffee & Tea]",Fifth Avenue Beanery,5.0
OT3yVpDrDVITDCIYox8d9A,"[Restaurants, Italian]",Buon Giorno Cafe,6.0
lVB0HB2PxC9OTtMcz0wagA,"[Food, Grocery]",Lotus Food,71.0
-yB1gsnF4gROLFWzZEImzg,"[Local Services, Sewing & Alterations]",Reweaving & Reknitting Shop,26.0
jnzSNWoOjBityIjb0tZRSg,"[Flowers & Gifts, Shopping, Florists]",Jim Ludwig's Blumengarten Florist,42.0
8AskFIgGxqNb8RbcDCAfmA,"[Mexican, Restaurants]",Madonna's Restaurant,8.0
A2XkbJ07hrR80t0EFgLikQ,"[American (Traditional), Cafes, Restaurants]",Smithfield Cafe,17.0
fVRGT6shuyHPLzKikZsD0g,"[Libraries, Public Services & Government]",Carnegie Library of Pittsburgh,5.0
3jPNfiRYdu-tlJM4OGF3og,"[Food, Coffee & Tea]",Cool Beans Coffee,3.0
NqmdaI1GX8LOTRYlMGlTsw,"[Gift Shops, Flowers & Gifts, Shopping, Florists]",Roxanne's Dried Flowers,17.0
L5387MoRyx9orlRyYfCSPA,"[Sushi Bars, Restaurants]",Andy's Sushi Bar,44.0
8BUJXN2fU15kclyTA3KhAw,"[Food, Specialty Food, Candy Stores]",Fort Pitt Candy Co,4.0
dHDi4wCcjsOR6vcZ8oOIoA,"[Korean, Sushi Bars, Restaurants]",Sushi Kim Restaurant,110.0
hHUxynhRliO0rdjgPYesOw,"[Arts & Entertainment, Performing Arts]",Pittsburgh Public Theater,19.0
LW65ExGoIf0PKYfuTATN2A,"[Print Media, Mass Media]",Pittsburgh City Paper,3.0
PuNymkAGzdOmHsg95c2gNw,"[Active Life, Boating, Home Services, Contractors]",Washington's Landing Marina,3.0
AcD5G-u_GvLSnL4Vppq80A,"[Midwives, Health & Medical]",The Midwife Center For Birth & Women's Health,9.0
41CXLCeB8z2oNdIOvnrzIA,"[Seafood, Restaurants]",Redfin Blues,68.0
9b-YnpVt3P5Sk0_yUDaMGQ,"[Health & Medical, Chiropractors]",Pittsburgh Chiropractic Associates,5.0
F1dtFd0GnSioCfIo4gAtkw,"[Shopping, Home Services, Home & Garden, Lighting Fixtures & Equipment, Furniture Stores, Jewelry]",Hot Haute Hot,13.0
YKQ09HGeV3_oiKp8NK7Zqg,"[Food, Grocery]",Kim DO Oriental Grocery,5.0
NL1zxchs_XJPTdCQ-jqPDw,"[Hair Salons, Beauty & Spas]",Denham & Company Salon,33.0
OhwF2JDqlYMZl5Rp3WRBog,"[American (New), Restaurants]",Arby's,3.0
l2gPB9mqiHSbpwSUa7zrjg,"[Restaurants, Italian]",F. Tambellini Ristorante,16.0
qicXiOKmN-GFubYuiPAFKg,"[Hair Salons, Waxing, Hair Removal, Beauty & Spas]",Sognatore,14.0
gfpl_GyyY5uj6zJnIdzImQ,"[Cafes, Restaurants]",Caffe Amante,10.0
2ogxlmNxcE4yTJt9BAH8wQ,"[Shopping, Jewelry]",Bucci Jewelry,4.0
TqkBwRmoEgECElxeY0OgKA,"[Health & Medical, Chiropractors]",Healthquest Chiropractic,6.0
l-OmDgEd4QkZpyXVpkp2yA,"[Pizza, Restaurants]",Villa Reale Pizzeria & Restaurant,26.0
NezYty89H0PtLr76V17Z-Q,"[Hair Salons, Beauty & Spas, Hair Removal, Nail Salons]",Salon Nuvo,23.0
0FgwBx7pgmNdUtsd_T8UYQ,"[Steakhouses, Restaurants]",Ruths Chris Steak House,77.0
l6d9-LxY8gM6v7WxehHfwg,"[Local Services, Shoe Repair]",Ullrich Shoe Repair,18.0
SOtuHbrSorYWYGh_GTIXbQ,"[Local Services, Shoe Repair]",Gabriel Shoe Repair,4.0
U_7v32SpCrB-0pR0B8Fg2Q,"[Newspapers & Magazines, Books, Mags, Music & Video, Shopping]",Smithfield News,4.0
SzHTdZR3yY1WBYUxkVxmUQ,"[Restaurants, Italian]",Papa J's Centro,18.0
kL654J-hE2S4ShF6atfYrQ,"[Local Services, Sewing & Alterations]",George's Tailor Shop,3.0
WzQrtfz7DSQEv2CK82zhcg,"[Bars, Gay Bars, Nightlife]",Images Bar,11.0
gFT2yXDXJ1qfuGOSfSU5Bw,"[Food, Specialty Food, Chocolatiers & Shops]",Mon Aimee Chocolat,61.0
cg8b1FGcl-Sytfa8UlCcjg,"[Food, Bagels]",Einstein Bagels,6.0
UQSGL98JH8346Uv9B9Ec0g,"[Food, Grocery]",Stan's Market,16.0
kj3qws3WSMgOotUeACSdFA,"[Food, Ice Cream & Frozen Yogurt]",Klavon's Ice Cream Parlor,103.0
59JAguBIKS95_ohKXZtBfw,"[Massage, Beauty & Spas]",Healing Touch Massage Therapy,4.0
-PIu2L6Je0izNY60Z-PAcQ,"[Diagnostic Services, Health & Medical]",Quest Diagnostics,3.0
uILvDDCgw63_KJsZMO9GvA,"[Hotels & Travel, Event Planning & Services, Hotels]",Courtyard Pittsburgh Downtown,43.0
xgcZN3F2f9LxLASQK_xzhw,"[Delis, Restaurants]",Smallman Street Deli,26.0
_aGVicux2dJm9sqzLSCJtg,"[Fast Food, Sandwiches, Restaurants]",Subway,3.0
XY3sN_2uusMSU9i1WINFeg,"[Opera & Ballet, Arts & Entertainment, Performing Arts]",Benedum Center for the Performing Arts,56.0
uUorjstNslr3gkIsVGtQAg,"[American (Traditional), Restaurants]",Max & Erma's Restaurants,13.0
GSiHJG8LqTn5ZQAY1r9q9w,"[Chinese, Restaurants]",Liang's Hunan Restaurant,8.0
0Lsd35rHY6UtPFHjjxJ1LA,"[American (Traditional), Restaurants]",1902 Tavern,7.0
Z_6hNWPNC0O-IVZ5m3kBtg,"[Party Supplies, Shopping, Event Planning & Services, Souvenir Shops]",Mike Feinberg Company,12.0
Bza-l75OiKcMRmTYILpyfQ,"[Hot Dogs, Restaurants]",Wiener World,22.0
-TSFapUMwdyyxoi2egkOhw,"[Steakhouses, Restaurants]",Sammy's Famous Corned Beef,8.0
ky28rk4PPr-d-PvTnmneIQ,"[Churches, Religious Organizations]",First Presbyterian Church of Pittsburgh,5.0
-nfzEVOVvmDSFbxvBsllGQ,"[Bars, Nightlife]",Mahoney's Restaurant,29.0
HmG9zkBtRwttGE291q9b6g,"[Food, Coffee & Tea]",Fortunes Coffee Roastery,12.0
AehuBK7aJZM76mAmQ7KL2w,"[Arts & Entertainment, Art Galleries, Shopping]",Wood Street Galleries,12.0
fHbgDvAsVDP51bGKgRlSoQ,"[Arts & Entertainment, Performing Arts]",The Pittsburgh Cultural Trust,3.0
2bBxE8pEbLBETejCi_aBeg,"[Train Stations, Hotels & Travel]",Amtrak,18.0
1E53rS8afK2jiLod8Jwy7A,"[Chinese, Restaurants]",Fu Lai Chinese Restaurant,24.0
j0uzPYXgu-hmkvuGnj-B1w,"[Caterers, American (Traditional), Event Planning & Services, Restaurants]",Mark's Grille & Catering,5.0
tyXvO1G2qK3MUfaap30auw,"[Food, Specialty Food, Grocery]",Stamoolis Brothers Company,24.0
BiVbNsG2c0I32powZF4ITQ,"[Local Services, Dry Cleaning & Laundry]",Galardi's 30 Minute Cleaners,8.0
7XX-2YyRTLVvki-qsM3sVQ,"[Shopping, Arts & Crafts, Local Services, Furniture Reupholstery, Furniture Repair, Fabric Stores]",Gene Sanes,3.0
niW0ggRVPW5fafcfImdK7w,"[Food, Cheese Shops, Grocery, Meat Shops, Specialty Food]",Pennsylvania Macaroni Co,151.0
_eg_Ke9aGAUX7DCSG_A27g,"[Food, Grocery]",Jade 99 Asian Supermarket,3.0
Kro5LncwNKtp3ozb8DVvng,"[Arts & Entertainment, Cinema]",Harris Theater,11.0
mgxDoBrn2Yhy6x_4naFS8g,"[Optometrists, Health & Medical]",Gateway Eye Assocs,3.0
qCpd4c57U0LI7LKdAsCPbQ,"[Veterinarians, Pets]",Penn Animal Hospital,14.0
AH1PrZQDIdjpKgy1z8XxUg,"[Greek, Sandwiches, Salad, Restaurants]",Zorba's Gyros,26.0
TASUnYvk_nvTUyKtroCJSA,"[Food, Specialty Food, Coffee & Tea]",Prestogeorge Coffee & Tea,58.0
XmdTkxKyJd7TuDLoiic1kg,"[Bars, Restaurants, Nightlife, Italian]",Lidia's,317.0
HDTv_rnmSL8AQ04_zTWARA,"[American (Traditional), Restaurants]",Sports Rock Cafe,6.0
nBl_NeArpL08MpoghDiA_A,"[Pizza, Restaurants]",Ephesus Mediterranean Kitchen,82.0
J011r7mUV1QhgLJ7GkrtMw,"[Burgers, Restaurants]",Peppi's,45.0
A38wziZJdYoijhC5S6uWCQ,"[Hotels & Travel, Event Planning & Services, Hotels]",Renaissance Pittsburgh Hotel,112.0
z4cguIVh7jL9tTPf5EqRcA,"[Event Planning & Services, Venues & Event Spaces]",David L. Lawrence Convention Center,28.0
bWWrrsPWuoHuAGUCgH8Tyg,"[Hotels & Travel, Event Planning & Services, Hotels]","The Westin Convention Center, Pittsburgh",91.0
-KQ283hJkBO12u8XOrlCcQ,"[Seafood, Restaurants]",Original Oyster House,99.0
SvoJ3Y3uqDfB4iGUaWXh8Q,"[Pizza, Restaurants]",Pizza Parma,40.0
6xEl2PDJulIp1PfWqa7-aA,"[Pubs, Irish, Nightlife, Bars, Restaurants]",Mullaneys Harp and Fiddle,33.0
GHfBR9yVXkLeKgobH52Jiw,"[Food, Coffee & Tea]",Starbucks,9.0
GQloL8yRHymE0SGZq-B0zQ,"[Vietnamese, Restaurants]",My Ngoc Restaurant,12.0
h5zKLqoNlMozvxdkRzSiYQ,"[Department Stores, Fashion, Shopping]",Burlington Coat Factory,13.0
Lm_mR5xDF91OeZw97ch41g,"[Thai, Restaurants]",The Lemon Grass Cafe,29.0
aj4XHn7jZ48euP4g8ape-Q,"[Pizza, Restaurants]",San Remo Pizza,8.0
E_-4Y9vn-u-dPgp33TLRUQ,"[Food, Coffee & Tea]",Starbucks,11.0
3G8_qVxaTkkO5b70_H8YDA,"[Arts & Entertainment, Art Galleries, Shopping]",Garfield Artworks,8.0
S6_IpnAJC-jyYoaJ_v5HYQ,"[Used, Vintage & Consignment, Fashion, Shopping]",East End Community Thrift,4.0
9dRhseYpES0LO0iNDLHtrg,"[Restaurants, Pizza, Italian]",Calabria's Italian Restaurant,3.0
KnlNwiIELDWAR686Bk2WJg,"[Chinese, Restaurants]",China House,17.0
KyLEavtA-LAnDoL8p72UOw,"[Active Life, Gyms, Fitness & Instruction]",Exercise Warehouse Gym,4.0
XzaJf6WzpU7RsXTXzx72Xg,"[American (New), Restaurants]",Cafe Sam,57.0
OmAWp8kUqXrW0umGdZgNUg,"[Music & DVDs, Books, Mags, Music & Video, Vinyl Records, Shopping, Newspapers & Magazines]",Sound Cat Records,16.0
Msfys8NloDpAsWmhvC9T6A,"[Bakeries, Food]",Paddy Cake Bakery,28.0
PTS4MxQel-xzj5qWxVn3LQ,"[Pizza, Restaurants]",Angelo's Pizzeria,51.0
HzZmhlRNLtPkMI0egh9Oig,"[Sporting Goods, Bikes, Shopping]",Kraynick's Bike Shop,24.0
IvgKdlte_JNdd17XRxkOrg,"[Pizza, Restaurants]",Graziano's Pizzeria,24.0
xAtaxa8D7Sv58q94OMaNCA,"[Barbers, Beauty & Spas]",Dan Cercone Hairstyling,32.0
bDK_jzy3Shx7jfn8_plNoA,"[Pizza, Restaurants]",Pizza Italia,31.0
G0lLt7xjXUBhWSoQtexoXg,"[Health & Medical, Dentists, General Dentistry]",Petraglia James F DMD,5.0
PhIGoo9g6GBrqgH_6yZXXQ,"[Indian, Restaurants]",People's Indian Restaurant,74.0
uBW3PIKqc-_eyG1_vdJn1w,"[Vietnamese, Restaurants]",Pho Minh,68.0
zczKkfpjz510tZK0SnHYDQ,"[Veterinarians, Pets]",Cat Clinic & Hospital,19.0
DsxLIr-b6WlDn9YNsVBu_A,"[Food, Grocery, Delis, Restaurants]",Groceria Italiana,30.0
JrHGyyojkdJqc8pD8I3GEA,"[Banks & Credit Unions, Financial Services]",PNC Bank,3.0
FD6OocZdFUfE2J5H0WN4fA,"[Nightlife, Bars, Sandwiches, Restaurants]",Armand's Bar,19.0
JtViWM5LYyQ22uq2DYqt6A,"[Auto Repair, Automotive]",Lifetime Automotive Center,3.0
LN3OCT1xOedbf65xKzFSNw,"[Indian, Restaurants]",Taste of India,88.0
CW4Qx9vk9D1o47Qgld5PLA,"[Barbers, Beauty & Spas]",Golden Razor,38.0
tQpYnf3P3Q_OQLYYJvlV-A,"[Bars, American (Traditional), Nightlife, Restaurants]",Nico's Recovery Room,24.0
KH6stvNdq_aV0HvKw8P5yA,"[Food, Grocery, Delis, Restaurants]",Donatelli's Italian Food Center,22.0
34TBKRXYq1JHe4kYlHW2Eg,"[Dive Bars, Bars, Nightlife]",Seven Cee's,5.0
gQ3vh3Gyq6q48bdsrgLOyw,"[Barbers, Tanning, Beauty & Spas]",Yolanda's Hair Design,5.0
nUISXnW2Jo9ovnoFBIUY_Q,"[Restaurants, Italian]",D'Amico's,9.0
dxCqGkhtXq-9fYEsX7Mf6Q,"[Vietnamese, Restaurants]",Tram's Kitchen,231.0
_y7PECWjxr_E-hhmDVdEjw,"[Gift Shops, Flowers & Gifts, Shopping]",Merante's Gifts,9.0
--UE_y6auTgq3FXlvUMkbw,"[Breakfast & Brunch, American (Traditional), Diners, Restaurants]",Ritters Diner,146.0
pmvTuJJ-4A4XggDWYK-8WQ,"[Shopping, Drugstores]",Bloomfield Drug Store,4.0
YTqSkgOiiI9HG3hNH7ovfg,"[Seafood, Restaurants, Italian]",Lombardozzi's Restaurant,26.0
vgXE1I7c9ElcfYyZfQiN1Q,"[Burgers, American (Traditional), Steakhouses, Restaurants]",Tessaro's,292.0
AANB0f7QapfE3WxDiqb9hA,[Nightlife],Teabags,4.0
OT92PQPzMdttI0kutg-Zog,"[Financial Services, Insurance]",Grace Robinson - State Farm Insurance Agent,3.0
4NhJV3Hw3OoTKbnjmIQ9UA,"[Automotive, Body Shops]",B & M Automotive Services,7.0
-Nanlb7SYXObqQ6dZ49UOg,"[Bars, Restaurants, Nightlife, Italian]",Pleasure Bar and Restaurant,60.0
U071C9Sl-ICavtE0hUMpcw,"[Optometrists, Ophthalmologists, Health & Medical, Doctors]",Pittsburgh Eye Associates,3.0
DiPbxquQQHSgz123I27Drg,"[Hotels & Travel, Event Planning & Services, Hotels]",Courtyard Pittsburgh Shadyside,20.0
3_3yJMo2dTPeq8woOW69IA,"[Food, Ice Cream & Frozen Yogurt]",Twisters Soft Serve Ice Cream,16.0
3zgswf_NfBJpeAoWeTkgMA,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",Silky's Pub,54.0
uOwuJJhGaiAzuaDY7-o14g,"[Event Planning & Services, American (Traditional), Caterers, Comfort Food, Restaurants]",Boston Market,14.0
N95N-AmJgWudGkmfQ5L6Xw,"[Local Services, Dry Cleaning & Laundry]",Liberty Launderette & Dry Cleaners,3.0
NH__LjpMPLOoWBVMYAJ9Iw,"[Health & Medical, Dentists, General Dentistry]","Labriola Cynthia, DMD",3.0
kel3Wb4pLYL0l2_QujLOWg,"[Oil Change Stations, Automotive]",Jiffy Lube,22.0
7XXmky6YYjsvKFwho_eavg,"[Bars, American (Traditional), Nightlife, Restaurants]",Lot 17,73.0
o_wRqOpli9kyZGXlJtLLdA,"[Breakfast & Brunch, Sandwiches, Restaurants]",The Bloomfield Sandwich Shop,41.0
5MChfa-jZfMo3vBpolkSbw,"[Restaurants, Italian]",Alexander's Italian Bistro,91.0
YDCxBTJmF-lLCk1Qx8vDfg,"[Fast Food, Restaurants]",Sammy's Famous Corned Beef,6.0
sxeuOMBRllOHXJTaUlI9kQ,"[Thai, Restaurants]",Thai Cuisine,179.0
ptmsW2SSeFD2I6vspJs0lQ,"[American (New), Restaurants]",The Getaway Café,38.0
r8jeeS3k_diihMDSu9IjlA,"[Italian, Pizza, Restaurants]",Fiori's Pizzaria,189.0
3OViesv3-RkPDyvdxW16sg,"[Automotive, Car Dealers]",Rohrich Toyota,29.0
6JOIiBIroaDLkUrj2hR6-g,"[Home Services, Heating & Air Conditioning/HVAC]",Boehmer Heating & Cooling,13.0
f793xH030Nrw5X2WhI1UfA,"[Auto Repair, Automotive]",Dependable Brakes & Exhaust,4.0
cH8I7JgPXcrcutT1a3YrjQ,"[Greek, Restaurants]",It's Greek To Me,21.0
DEH4worm2017xT3KHLoyAw,"[Bakeries, Food]",Kribel's Bakery,16.0
FPYLsdwADbnpDrYgphI1jQ,"[Shopping, Drugstores]",Cvs/Pharmacy,3.0
dQjaHoo89bLymdMm4S5_1g,"[Restaurants, Italian]",Moonlite Cafe,20.0
DmATcwR1RKyEV1_68Ff78w,"[Health & Medical, Dentists, General Dentistry]","James M Kyros, DMD",3.0
gCiKiqPGAC_ZVt5bBcwnrw,"[Bakeries, Food, Cafes, Restaurants]",Pitaland,58.0
rbg3POnoegWx0RQ0KGd0sA,"[Bakeries, Food]",Party Cake Shop,22.0
UjJMQguryo1jypomvOCZgg,"[Italian, Pizza, Restaurants]",Bellisario's Pizza Palace,21.0
dpRsK3JyaD3GKorVWzQUmA,"[Burgers, Fast Food, Restaurants]",Wendy's,8.0
